iter	Logloss
4336	0.2556434787
4337	0.2556340273
4338	0.2556274064
4339	0.2556181127
4340	0.2556082004
4341	0.2555956929
4342	0.2555851382
4343	0.2555740378
4344	0.2555597973
4345	0.2555493443
4346	0.2555369019
4347	0.2555236926
4348	0.2555135542
4349	0.2555028912
4350	0.2554948364
4351	0.2554866827
4352	0.2554768065
4353	0.2554650219
4354	0.2554532645
4355	0.2554405888
4356	0.255433114
4357	0.2554227277
4358	0.2554123442
4359	0.2554044155
4360	0.2553880896
4361	0.255380269
4362	0.2553719498
4363	0.2553566452
4364	0.255340451
4365	0.2553317124
4366	0.2553214371
4367	0.2553123316
4368	0.255306643
4369	0.2552922536
4370	0.2552833336
4371	0.2552735505
4372	0.2552644686
4373	0.2552535233
4374	0.2552422181
4375	0.2552330774
4376	0.2552255474
4377	0.2552153977
4378	0.2551979407
4379	0.255181941
4380	0.2551729748
4381	0.2551625406
4382	0.2551519441
4383	0.2551415762
4384	0.2551353995
4385	0.2551197812
4386	0.2551091008
4387	0.2551029075
4388	0.2550955528
4389	0.2550889708
4390	0.2550790848
4391	0.2550710279
4392	0.2550635934
4393	0.2550521788
4394	0.2550373584
4395	0.2550243459
4396	0.2550166838
4397	0.2550068707
4398	0.2549955582
4399	0.2549776514
4400	0.2549661715
4401	0.254961107
4402	0.2549529352
4403	0.2549442325
4404	0.2549334684
4405	0.2549246468
4406	0.2549092127
4407	0.2549013094
4408	0.2548907135
4409	0.2548821674
4410	0.2548670682
4411	0.254856448
4412	0.2548454623
4413	0.254831842
4414	0.2548177941
4415	0.2548085598
4416	0.2547938839
4417	0.254778245
4418	0.2547702984
4419	0.2547628665
4420	0.2547461217
4421	0.2547351324
4422	0.2547249685
4423	0.254716341
4424	0.2547060212
4425	0.2546969293
4426	0.2546857788
4427	0.2546762855
4428	0.2546616835
4429	0.2546524774
4430	0.2546414632
4431	0.2546333061
4432	0.2546228673
4433	0.2546118252
4434	0.2546023477
4435	0.2545916475
4436	0.2545805271
4437	0.2545683004
4438	0.2545545637
4439	0.2545457126
4440	0.2545321178
4441	0.2545228245
4442	0.2545116897
4443	0.2545017534
4444	0.2544934711
4445	0.2544849046
4446	0.2544759565
4447	0.2544647716
4448	0.2544548516
4449	0.2544416661
4450	0.254434178
4451	0.2544265291
4452	0.2544170585
4453	0.2544044135
4454	0.2543944515
4455	0.2543838932
4456	0.2543744626
4457	0.2543620911
4458	0.2543540011
4459	0.2543427503
4460	0.2543344231
4461	0.2543236202
4462	0.2543128974
4463	0.254303598
4464	0.2542925194
4465	0.25427882
4466	0.2542665965
4467	0.2542547683
4468	0.2542430953
4469	0.254226195
4470	0.2542151286
4471	0.2542085063
4472	0.2542013508
4473	0.2541926037
4474	0.2541847638
4475	0.2541771497
4476	0.2541708396
4477	0.2541609944
4478	0.2541528246
4479	0.2541427957
4480	0.2541347854
4481	0.2541207171
4482	0.2541105167
4483	0.2541018946
4484	0.2540905807
4485	0.2540835587
4486	0.2540751092
4487	0.2540692947
4488	0.2540571079
4489	0.2540496994
4490	0.2540390714
4491	0.2540270071
4492	0.2540155471
4493	0.2540058737
4494	0.2539962263
4495	0.2539856422
4496	0.253980886
4497	0.2539731641
4498	0.2539667
4499	0.2539553715
4500	0.2539402026
4501	0.2539347031
4502	0.2539239171
4503	0.2539138324
4504	0.2539019222
4505	0.2538937822
4506	0.2538790204
4507	0.25386884
4508	0.2538592892
4509	0.2538495759
4510	0.2538385156
4511	0.253829249
4512	0.2538217324
4513	0.2538101984
4514	0.2537986635
4515	0.253786691
4516	0.2537804736
4517	0.253771701
4518	0.253759214
4519	0.2537462256
4520	0.2537341917
4521	0.2537272559
4522	0.2537157651
4523	0.2537027416
4524	0.2536905544
4525	0.253682342
4526	0.2536730856
4527	0.253665099
4528	0.2536562098
4529	0.2536494533
4530	0.2536411161
4531	0.2536289591
4532	0.2536188092
4533	0.2536053091
4534	0.2535922225
4535	0.2535818352
4536	0.2535731132
4537	0.2535629344
4538	0.2535521606
4539	0.2535407128
4540	0.2535345456
4541	0.25352379
4542	0.253515917
4543	0.2535078732
4544	0.2534940047
4545	0.253482948
4546	0.253472359
4547	0.2534616859
4548	0.253448835
4549	0.2534415484
4550	0.2534332851
4551	0.2534232063
4552	0.2534153274
4553	0.2534034295
4554	0.2533871409
4555	0.2533743856
4556	0.2533648168
4557	0.2533573626
4558	0.2533474357
4559	0.2533393736
4560	0.2533276718
4561	0.2533221839
4562	0.2533128632
4563	0.2533056879
4564	0.253295221
4565	0.2532830533
4566	0.2532702896
4567	0.2532628746
4568	0.2532531623
4569	0.2532486045
4570	0.2532405249
4571	0.2532362121
4572	0.2532270958
4573	0.2532158325
4574	0.253206037
4575	0.2531972476
4576	0.2531843638
4577	0.2531745257
4578	0.2531667196
4579	0.2531574736
4580	0.2531478881
4581	0.2531400177
4582	0.2531304842
4583	0.2531175773
4584	0.2531111231
4585	0.2531002976
4586	0.2530958785
4587	0.2530864658
4588	0.2530774588
4589	0.2530691045
4590	0.2530575496
4591	0.2530423394
4592	0.2530319289
4593	0.2530195108
4594	0.2530098313
4595	0.2530017507
4596	0.2529889917
4597	0.2529796397
4598	0.2529715143
4599	0.2529576554
4600	0.2529494551
4601	0.2529350282
4602	0.2529244326
4603	0.252917292
4604	0.2529064261
4605	0.2528997307
4606	0.252892032
4607	0.2528830363
4608	0.2528669049
4609	0.2528597165
4610	0.2528485604
4611	0.2528400675
4612	0.2528280025
4613	0.2528181977
4614	0.2528092255
4615	0.2528014237
4616	0.2527940784
4617	0.2527828816
4618	0.2527745471
4619	0.2527662964
4620	0.2527592153
4621	0.2527483491
4622	0.2527395237
4623	0.2527305762
4624	0.2527229462
4625	0.2527149864
4626	0.2527088115
4627	0.2526999504
4628	0.252686795
4629	0.2526736533
4630	0.2526605663
4631	0.2526511095
4632	0.2526398221
4633	0.2526348912
4634	0.2526276243
4635	0.2526189068
4636	0.2526087845
4637	0.2526015618
4638	0.252594359
4639	0.2525784991
4640	0.2525688616
4641	0.252557332
4642	0.2525488823
4643	0.2525421931
4644	0.2525313476
4645	0.252512142
4646	0.252498026
4647	0.2524845897
4648	0.2524756413
4649	0.2524694097
4650	0.252457648
4651	0.2524483132
4652	0.2524391525
4653	0.2524302126
4654	0.25242273
4655	0.252414524
4656	0.2524054103
4657	0.2523996143
4658	0.2523952739
4659	0.2523844611
4660	0.2523761141
4661	0.2523644274
4662	0.2523554528
4663	0.252351906
4664	0.2523455796
4665	0.2523361155
4666	0.2523299659
4667	0.2523234766
4668	0.2523107712
4669	0.2523001155
4670	0.2522865279
4671	0.2522775595
4672	0.2522662122
4673	0.2522567447
4674	0.2522455264
4675	0.2522368694
4676	0.2522244102
4677	0.252217822
4678	0.2522089009
4679	0.2521977408
4680	0.2521896673
4681	0.2521782026
4682	0.2521700377
4683	0.2521634967
4684	0.2521526919
4685	0.2521424458
4686	0.252130112
4687	0.2521209924
4688	0.2521101196
4689	0.2521030551
4690	0.2520939846
4691	0.2520869914
4692	0.2520840274
4693	0.2520743714
4694	0.2520668155
4695	0.2520639389
4696	0.252056919
4697	0.2520490779
4698	0.2520396412
4699	0.2520310557
4700	0.2520248461
4701	0.2520172854
4702	0.25200846
4703	0.2519984132
4704	0.2519892138
4705	0.2519789482
4706	0.251969907
4707	0.251960701
4708	0.2519512099
4709	0.2519444293
4710	0.2519323657
4711	0.2519255656
4712	0.2519220539
4713	0.2519164853
4714	0.2519105713
4715	0.2518998918
4716	0.2518889321
4717	0.2518802581
4718	0.2518687879
4719	0.2518607428
4720	0.2518533556
4721	0.2518471351
4722	0.2518393275
4723	0.2518343877
4724	0.2518283928
4725	0.2518204302
4726	0.2518100857
4727	0.251794946
4728	0.251787103
4729	0.2517800014
4730	0.2517700733
4731	0.2517606207
4732	0.251753131
4733	0.2517443671
4734	0.2517339994
4735	0.2517242318
4736	0.251716135
4737	0.2517075435
4738	0.2516978104
4739	0.2516854976
4740	0.251673596
4741	0.2516624501
4742	0.2516561545
4743	0.251648122
4744	0.2516371045
4745	0.2516301156
4746	0.2516205797
4747	0.2516089182
4748	0.2515968873
4749	0.251586694
4750	0.2515775247
4751	0.2515687235
4752	0.2515576815
4753	0.2515479538
4754	0.2515382697
4755	0.2515280205
4756	0.2515191332
4757	0.2515138379
4758	0.2515052016
4759	0.2514893906
4760	0.2514773156
4761	0.2514701274
4762	0.2514621595
4763	0.2514524495
4764	0.251445328
4765	0.251436585
4766	0.2514260623
4767	0.2514163852
4768	0.2514002536
4769	0.2513985755
4770	0.2513907208
4771	0.2513790768
4772	0.2513695088
4773	0.2513606674
4774	0.2513473528
4775	0.2513373447
4776	0.2513229738
4777	0.2513176226
4778	0.2513086673
4779	0.2512997972
4780	0.251291092
4781	0.2512783342
4782	0.251268266
4783	0.2512608669
4784	0.2512514406
4785	0.2512419964
4786	0.2512342004
4787	0.2512285691
4788	0.2512208539
4789	0.2512135692
4790	0.2512043109
4791	0.2511957516
4792	0.2511884276
4793	0.2511812666
4794	0.2511733609
4795	0.2511610959
4796	0.2511554162
4797	0.2511453578
4798	0.2511362736
4799	0.2511271439
4800	0.2511197158
4801	0.2511039649
4802	0.2510956271
4803	0.2510914193
4804	0.251088651
4805	0.2510760537
4806	0.2510685019
4807	0.2510653823
4808	0.2510573096
4809	0.2510513574
4810	0.2510430267
4811	0.2510386037
4812	0.2510316609
4813	0.2510233203
4814	0.2510157186
4815	0.2510036145
4816	0.2509965318
4817	0.2509912746
4818	0.2509843783
4819	0.2509753353
4820	0.2509642531
4821	0.2509568179
4822	0.2509482271
4823	0.2509387217
4824	0.2509292432
4825	0.2509197047
4826	0.2509109065
4827	0.2508995614
4828	0.2508917105
4829	0.2508829878
4830	0.2508746229
4831	0.2508667754
4832	0.250857206
4833	0.2508498508
4834	0.250845877
4835	0.2508357963
4836	0.2508290255
4837	0.2508187355
4838	0.2508074745
4839	0.2507982502
4840	0.2507936505
4841	0.2507862746
4842	0.2507785557
4843	0.2507713515
4844	0.2507627121
4845	0.2507502846
4846	0.2507401433
4847	0.2507293314
4848	0.2507212121
4849	0.2507109357
4850	0.2507003894
4851	0.2506940143
4852	0.2506812848
4853	0.2506668773
4854	0.2506603043
4855	0.2506494398
4856	0.250643225
4857	0.250634865
4858	0.2506227306
4859	0.2506125101
4860	0.2505989468
4861	0.2505920379
4862	0.2505835433
4863	0.2505742624
4864	0.2505614977
4865	0.2505518888
4866	0.2505402405
4867	0.2505314637
4868	0.2505226859
4869	0.2505158116
4870	0.2505113469
4871	0.2505047628
4872	0.2504975508
4873	0.2504862899
4874	0.250477884
4875	0.2504716752
4876	0.2504599881
4877	0.250449266
4878	0.2504426251
4879	0.2504365917
4880	0.2504287683
4881	0.2504206555
4882	0.2504102694
4883	0.2504035541
4884	0.2503937997
4885	0.2503847994
4886	0.2503727058
4887	0.2503637739
4888	0.2503524127
4889	0.2503419314
4890	0.2503330962
4891	0.2503238171
4892	0.2503148643
4893	0.2503025652
4894	0.250296875
4895	0.250285758
4896	0.250278726
4897	0.2502702727
4898	0.2502612541
4899	0.2502499254
4900	0.2502414502
4901	0.2502319201
4902	0.2502258285
4903	0.2502181597
4904	0.2502115312
4905	0.2502064476
4906	0.2502003374
4907	0.2501935805
4908	0.2501855024
4909	0.2501796248
4910	0.2501739854
4911	0.2501647891
4912	0.2501552609
4913	0.25014796
4914	0.250140222
4915	0.2501332422
4916	0.2501291528
4917	0.2501217243
4918	0.2501134466
4919	0.2501022975
4920	0.2500986631
4921	0.2500898765
4922	0.2500841743
4923	0.2500776913
4924	0.2500679721
4925	0.2500593513
4926	0.2500548866
4927	0.2500460711
4928	0.2500400552
4929	0.2500339827
4930	0.2500271641
4931	0.2500210752
4932	0.250011122
4933	0.2500023779
4934	0.2499937605
4935	0.2499802974
4936	0.2499715659
4937	0.2499634038
4938	0.2499524094
4939	0.2499421647
4940	0.2499323224
4941	0.2499253003
4942	0.2499172742
4943	0.2499075958
4944	0.249898595
4945	0.249892089
4946	0.2498855235
4947	0.2498755408
4948	0.2498670866
4949	0.2498584732
4950	0.2498451882
4951	0.249833488
4952	0.2498251288
4953	0.2498174933
4954	0.2498072615
4955	0.2497992644
4956	0.2497844877
4957	0.2497736824
4958	0.2497639541
4959	0.2497558559
4960	0.2497478107
4961	0.2497390403
4962	0.2497255768
4963	0.2497142101
4964	0.2497070739
4965	0.2496991476
4966	0.2496928462
4967	0.2496833521
4968	0.2496791346
4969	0.2496669595
4970	0.2496615734
4971	0.2496525497
4972	0.2496399924
4973	0.2496325813
4974	0.2496248047
4975	0.2496186935
4976	0.2496109861
4977	0.2496056021
4978	0.2495956295
4979	0.2495888298
4980	0.24958083
4981	0.249573231
4982	0.2495691743
4983	0.2495594515
4984	0.2495515105
4985	0.2495424771
4986	0.2495328271
4987	0.2495213485
4988	0.2495111029
4989	0.2495018029
4990	0.2494922461
4991	0.249488638
4992	0.2494794016
4993	0.2494724168
4994	0.2494657493
4995	0.2494531402
4996	0.249441892
4997	0.2494325265
4998	0.2494262647
4999	0.2494174622
